Temperature,Humidity,CO2,Occupancy,minute,hour,day
20.58,22.175,441.75,0,45,1,3
20.58,22.175,441.5,0,46,1,3
20.6,22.13333,445.0,0,46,1,3
20.58,22.125,446.0,0,47,1,3
20.55,22.2,442.5,0,49,1,3
20.57,22.2,445.0,0,50,1,3
20.52,22.2,443.5,0,51,1,3
20.56,22.2,443.0,0,52,1,3
20.6,22.2,444.33,0,53,1,3
20.53,22.2,443.67,0,53,1,3
20.58,22.2,443.4,0,54,1,3
20.6,22.2,447.0,0,56,1,3
20.6,22.2,446.25,0,57,1,3
20.56,22.2,445.6,0,58,1,3
20.55,22.2,448.5,0,59,1,3
20.6,22.2,443.67,0,59,1,3
20.58,22.2,444.4,0,0,2,3
20.6,22.2,444.33,0,2,2,3
20.58,22.2,443.5,0,3,2,3
20.57,22.23,451.0,0,4,2,3
20.58,22.2675,444.5,0,5,2,3
20.6,22.2225,443.0,0,6,2,3
20.53,22.2,445.67,0,6,2,3
20.56,22.2,447.8,0,8,2,3
20.6,22.2,445.0,0,9,2,3
20.58,22.2,442.5,0,10,2,3
20.52,22.245,446.75,0,10,2,3
20.52,22.2675,442.75,0,12,2,3
20.5,22.29,441.33,0,12,2,3
20.52,22.29,443.75,0,13,2,3
20.5,22.29,441.25,0,15,2,3
20.5,22.29,440.25,0,16,2,3
20.5,22.29,441.5,0,17,2,3
20.5,22.29,439.33,0,18,2,3
20.5,22.29,439.0,0,19,2,3
20.5,22.29,445.33,0,19,2,3
20.5,22.29,443.5,0,21,2,3
20.5,22.29,439.8,0,22,2,3
20.5,22.29,438.25,0,23,2,3
20.5,22.29,443.0,0,23,2,3
20.5,22.29,440.75,0,25,2,3
20.5,22.29,438.2,0,25,2,3
20.5,22.29,441.33,0,26,2,3
20.5,22.29,438.25,0,28,2,3
20.5,22.29,436.5,0,29,2,3
20.5,22.29,439.33,0,30,2,3
20.5,22.29,439.75,0,31,2,3
20.5,22.29,439.75,0,31,2,3
20.5,22.29,441.17,0,32,2,3
20.5,22.29,441.67,0,34,2,3
20.5,22.29,438.5,0,35,2,3
20.5,22.29,439.75,0,36,2,3
20.5,22.29,438.2,0,37,2,3
20.5,22.29,438.67,0,38,2,3
20.5,22.315,442.0,0,38,2,3
20.5,22.39,447.75,0,39,2,3
20.5,22.35667,442.33,0,41,2,3
20.5,22.365,442.25,0,42,2,3
20.5,22.39,445.75,0,43,2,3
20.5,22.365,441.5,0,44,2,3
20.5,22.39,437.25,0,44,2,3
20.5,22.39,439.0,0,45,2,3
20.5,22.29,436.5,0,47,2,3
20.5,22.32333,432.5,0,48,2,3
20.5,22.315,427.5,0,49,2,3
20.5,22.315,437.5,0,50,2,3
20.5,22.35667,436.67,0,51,2,3
20.5,22.39,435.0,0,51,2,3
20.5,22.39,437.0,0,53,2,3
20.5,22.39,438.67,0,54,2,3
20.5,22.39,440.5,0,55,2,3
20.5,22.34,442.75,0,55,2,3
20.5,22.37,438.0,0,57,2,3
20.5,22.39,436.25,0,57,2,3
20.46,22.35667,441.33,0,58,2,3
20.5,22.39,441.0,0,0,3,3
20.5,22.315,437.0,0,1,3,3
20.5,22.37,435.2,0,2,3,3
20.5,22.35667,433.33,0,3,3,3
20.5,22.39,435.0,0,4,3,3
20.5,22.34,433.8,0,4,3,3
20.5,22.39,435.33,0,6,3,3
20.5,22.39,437.25,0,7,3,3
20.5,22.39,434.4,0,8,3,3
20.5,22.39,431.75,0,8,3,3
20.5,22.39,437.33,0,10,3,3
20.5,22.39,439.67,0,10,3,3
20.48,22.37,435.6,0,11,3,3
20.46,22.35,433.0,0,13,3,3
20.48,22.392,432.6,0,14,3,3
20.5,22.39,435.75,0,15,3,3
20.43,22.32333,436.0,0,16,3,3
20.5,22.39,434.5,0,16,3,3
20.48,22.392,435.4,0,17,3,3
20.43,22.32333,437.33,0,19,3,3
20.42,22.3925,430.75,0,20,3,3
20.46,22.414,439.2,0,21,3,3
20.47,22.39,441.5,0,22,3,3
20.46,22.39333,445.67,0,23,3,3
20.5,22.39,443.25,0,23,3,3
20.42,22.3425,438.25,0,24,3,3
20.46,22.46333,437.0,0,26,3,3
20.48,22.478,429.8,0,27,3,3
20.5,22.456,431.2,0,28,3,3
20.5,22.412,435.8,0,29,3,3
20.47,22.3925,435.75,0,29,3,3
20.44,22.34,434.25,0,30,3,3
20.5,22.434,434.6,0,32,3,3
20.5,22.39,434.0,0,33,3,3
20.5,22.39,433.5,0,34,3,3
20.5,22.39,434.67,0,35,3,3
20.5,22.39,437.5,0,36,3,3
20.5,22.39,438.5,0,36,3,3
20.5,22.42667,436.67,0,38,3,3
20.5,22.445,431.17,0,39,3,3
20.5,22.39,436.0,0,40,3,3
20.47,22.3925,438.25,0,40,3,3
20.5,22.46333,439.0,0,42,3,3
20.5,22.456,436.6,0,42,3,3
20.5,22.39,432.67,0,43,3,3
20.5,22.39,433.25,0,45,3,3
20.47,22.39,433.5,0,46,3,3
20.47,22.4175,435.75,0,47,3,3
20.5,22.5,436.0,0,48,3,3
20.5,22.478,430.8,0,49,3,3
20.43,22.412,435.4,0,49,3,3
20.42,22.34,433.5,0,51,3,3
20.39,22.39,429.75,0,52,3,3
20.39,22.39,430.0,0,53,3,3
20.39,22.39,433.0,0,53,3,3
20.39,22.39,436.25,0,55,3,3
20.39,22.39,433.5,0,55,3,3
20.39,22.5,434.25,0,56,3,3
20.39,22.46333,430.33,0,58,3,3
20.39,22.5,429.6,0,59,3,3
20.39,22.5,433.5,0,0,4,3
20.39,22.5,435.6,0,1,4,3
20.39,22.5,434.67,0,1,4,3
20.39,22.5,432.33,0,2,4,3
20.39,22.5,438.0,0,4,4,3
20.39,22.5,436.5,0,5,4,3
20.39,22.5,440.75,0,6,4,3
20.39,22.5,438.0,0,7,4,3
20.39,22.5,434.75,0,8,4,3
20.39,22.5,434.75,0,8,4,3
20.39,22.5,435.67,0,9,4,3
20.39,22.5,434.0,0,11,4,3
20.35,22.5,429.2,0,12,4,3
20.39,22.5,431.5,0,13,4,3
20.39,22.5,430.0,0,14,4,3
20.39,22.5,434.0,0,14,4,3
20.39,22.5,434.25,0,15,4,3
20.39,22.5,432.4,0,17,4,3
20.39,22.46333,434.33,0,18,4,3
20.39,22.5,436.4,0,19,4,3
20.39,22.5,435.75,0,20,4,3
20.39,22.5,435.2,0,21,4,3
20.39,22.5,436.75,0,21,4,3
20.39,22.5,438.25,0,23,4,3
20.39,22.5,438.75,0,24,4,3
20.39,22.4725,437.5,0,25,4,3
20.39,22.46333,439.33,0,25,4,3
20.39,22.5,437.5,0,27,4,3
20.39,22.5,433.6,0,27,4,3
20.39,22.5,431.33,0,28,4,3
20.39,22.5,434.8,0,30,4,3
20.39,22.46333,433.33,0,31,4,3
20.39,22.4725,433.8,0,32,4,3
20.39,22.5,436.5,0,33,4,3
20.39,22.5,434.0,0,34,4,3
20.39,22.4725,433.75,0,34,4,3
20.39,22.445,435.5,0,36,4,3
20.39,22.42667,434.33,0,37,4,3
20.39,22.5,431.75,0,38,4,3
20.39,22.5,431.5,0,38,4,3
20.39,22.5,432.5,0,40,4,3
20.39,22.456,435.4,0,40,4,3
20.39,22.5,436.67,0,41,4,3
20.39,22.5,432.6,0,43,4,3
20.39,22.46333,433.0,0,44,4,3
20.39,22.445,431.5,0,45,4,3
20.39,22.5,431.8,0,46,4,3
20.39,22.5,439.67,0,46,4,3
20.39,22.5,436.67,0,47,4,3
20.39,22.5,439.0,0,49,4,3
20.39,22.5,436.25,0,50,4,3
20.39,22.5,435.8,0,51,4,3
20.39,22.42667,438.33,0,52,4,3
20.39,22.4725,436.0,0,53,4,3
20.39,22.5,433.67,0,53,4,3
20.39,22.5,432.25,0,54,4,3
20.39,22.5,433.5,0,56,4,3
20.39,22.5,436.25,0,57,4,3
20.39,22.5,435.0,0,58,4,3
20.39,22.5,433.75,0,59,4,3
20.39,22.5,440.67,0,59,4,3
20.39,22.5,441.2,0,0,5,3
20.39,22.5,435.25,0,2,5,3
20.39,22.5,437.25,0,3,5,3
20.39,22.5,435.5,0,4,5,3
20.39,22.5,439.75,0,5,5,3
20.39,22.5,438.0,0,6,5,3
20.39,22.5,435.25,0,6,5,3
20.39,22.5,434.2,0,8,5,3
20.39,22.5,435.0,0,9,5,3
20.36,22.5,436.5,0,10,5,3
20.39,22.5,434.0,0,10,5,3
20.39,22.5,435.25,0,12,5,3
20.39,22.5,432.75,0,12,5,3
20.39,22.5,432.0,0,13,5,3
20.39,22.5,432.0,0,15,5,3
20.39,22.5,431.5,0,16,5,3
20.39,22.5,435.0,0,17,5,3
20.39,22.5,437.67,0,18,5,3
20.39,22.5,437.33,0,19,5,3
20.36,22.5,438.0,0,19,5,3
20.36,22.5,434.25,0,21,5,3
20.34,22.575,435.75,0,22,5,3
20.32,22.6,433.25,0,23,5,3
20.32,22.6,434.75,0,23,5,3
20.36,22.6,439.0,0,25,5,3
20.34,22.6,439.25,0,25,5,3
20.36,22.575,438.5,0,26,5,3
20.29,22.6,437.6,0,28,5,3
20.29,22.6,434.5,0,29,5,3
20.29,22.6,435.5,0,30,5,3
20.32,22.6,436.0,0,31,5,3
20.29,22.6,435.2,0,31,5,3
20.32,22.6,433.67,0,32,5,3
20.29,22.6,434.25,0,34,5,3
20.29,22.625,440.5,0,35,5,3
20.29,22.63333,440.67,0,36,5,3
20.29,22.675,438.0,0,37,5,3
20.29,22.7,433.8,0,38,5,3
20.29,22.7,435.0,0,38,5,3
20.29,22.7,434.75,0,39,5,3
20.29,22.7,437.33,0,41,5,3
20.29,22.7,439.5,0,42,5,3
20.29,22.65,432.75,0,43,5,3
20.29,22.6,435.0,0,44,5,3
20.29,22.7,436.5,0,44,5,3
20.29,22.675,434.67,0,45,5,3
20.29,22.7,436.0,0,47,5,3
20.29,22.7,441.5,0,48,5,3
20.29,22.7,436.0,0,49,5,3
20.29,22.675,435.75,0,50,5,3
20.29,22.65,431.0,0,51,5,3
20.29,22.7,434.0,0,51,5,3
20.29,22.7,436.0,0,53,5,3
20.29,22.7,436.5,0,54,5,3
20.29,22.7,436.5,0,55,5,3
20.29,22.7,436.25,0,55,5,3
20.29,22.7,437.67,0,57,5,3
20.29,22.7,432.25,0,57,5,3
20.29,22.7,429.33,0,58,5,3
20.29,22.7,432.25,0,0,6,3
20.27,22.68,437.0,0,1,6,3
20.26,22.66667,433.33,0,2,6,3
20.29,22.7,427.6,0,3,6,3
20.29,22.7,436.0,0,4,6,3
20.29,22.7,436.33,0,4,6,3
20.29,22.7,435.25,0,6,6,3
20.29,22.7,436.25,0,7,6,3
20.29,22.7,434.25,0,8,6,3
20.29,22.7225,436.0,0,8,6,3
20.27,22.7,434.5,0,10,6,3
20.26,22.76,435.67,0,10,6,3
20.29,22.7,433.0,0,11,6,3
20.29,22.7,428.25,0,13,6,3
20.29,22.7,434.2,0,14,6,3
20.27,22.675,437.0,0,15,6,3
20.27,22.72,433.67,0,16,6,3
20.29,22.76,434.0,0,16,6,3
20.29,22.772,439.6,0,17,6,3
20.29,22.79,435.67,0,19,6,3
20.29,22.7675,431.0,0,20,6,3
20.29,22.76,433.33,0,21,6,3
20.29,22.7,434.5,0,22,6,3
20.29,22.7,435.0,0,23,6,3
20.29,22.7,437.75,0,23,6,3
20.29,22.79,438.33,0,24,6,3
20.29,22.7225,438.0,0,26,6,3
20.29,22.7,431.75,0,27,6,3
20.29,22.7675,432.75,0,28,6,3
20.29,22.7225,431.25,0,29,6,3
20.29,22.7,437.25,0,29,6,3
20.32,22.7,434.33,0,30,6,3
20.36,22.7,429.5,0,32,6,3
20.39,22.7,430.0,0,33,6,3
20.39,22.7,434.0,0,34,6,3
20.39,22.7,437.75,0,35,6,3
20.39,22.7,434.67,0,36,6,3
20.39,22.7,431.75,0,36,6,3
20.39,22.65,437.5,0,38,6,3
20.39,22.68,433.8,0,39,6,3
20.39,22.7,435.8,0,40,6,3
20.39,22.7,437.67,0,40,6,3
20.39,22.7,434.25,0,42,6,3
20.39,22.675,433.0,0,42,6,3
20.39,22.7,436.25,0,43,6,3
20.37,22.7,436.8,0,45,6,3
20.32,22.7,438.0,0,46,6,3
20.29,22.7225,438.75,0,47,6,3
20.29,22.745,439.5,0,48,6,3
20.29,22.79,441.25,0,49,6,3
20.29,22.79,432.0,0,49,6,3
20.29,22.79,431.67,0,51,6,3
20.29,22.79,435.0,0,52,6,3
20.29,22.79,435.75,0,53,6,3
20.26,22.79,436.33,0,53,6,3
20.29,22.84,436.0,0,55,6,3
20.27,22.84,439.25,0,55,6,3
20.24,22.815,435.0,0,56,6,3
20.24,22.83,431.4,0,58,6,3
20.29,22.89,435.33,0,59,6,3
20.2,22.79,439.67,0,0,7,3
20.22,22.81,431.4,0,1,7,3
20.24,22.84,431.0,0,1,7,3
20.2,22.79,431.75,0,2,7,3
20.24,22.84,437.75,0,4,7,3
20.27,22.865,436.75,0,5,7,3
20.2,22.79,432.0,0,6,7,3
20.22,22.815,433.25,0,7,7,3
20.2,22.79,434.5,0,8,7,3
20.2,22.79,436.5,0,8,7,3
20.22,22.815,438.25,0,9,7,3
20.2,22.79,439.0,0,11,7,3
20.2,22.815,441.2,0,12,7,3
20.22,22.8675,435.25,0,13,7,3
20.2,22.89,433.75,0,14,7,3
20.2,22.89,439.25,0,14,7,3
20.2,22.89,442.0,0,15,7,3
20.2,22.89,445.33,0,17,7,3
20.2,22.89,440.6,0,18,7,3
20.2,22.89,440.67,0,19,7,3
20.24,22.83,440.2,0,20,7,3
20.29,22.84,439.5,0,21,7,3
20.29,22.79,441.67,0,21,7,3
20.29,22.79,440.5,0,23,7,3
20.29,22.79,437.0,0,24,7,3
20.29,22.79,439.0,0,25,7,3
20.29,22.79,438.5,0,25,7,3
20.29,22.79,438.5,0,27,7,3
20.32,22.79,440.25,0,27,7,3
20.36,22.7,445.0,0,28,7,3
20.34,22.745,442.75,0,30,7,3
20.34,22.7225,439.75,0,31,7,3
20.32,22.7675,434.5,0,32,7,3
20.32,22.7675,437.5,0,33,7,3
20.29,22.79,440.0,0,34,7,3
20.29,22.79,438.0,0,34,7,3
20.29,22.79,441.6,1,36,7,3
20.29,22.85667,442.67,1,37,7,3
20.29,22.956,445.6,1,38,7,3
20.29,23.0,453.0,0,38,7,3
20.32,23.1,459.25,0,40,7,3
20.29,23.2,470.4,0,40,7,3
20.31,23.2,466.0,0,41,7,3
20.31,23.2,470.8,1,43,7,3
20.33,23.2,476.6,1,44,7,3
20.39,23.2,473.0,1,45,7,3
20.36,23.245,473.0,1,46,7,3
20.39,23.34,479.75,1,46,7,3
20.39,23.434,494.2,1,47,7,3
20.39,23.5,498.75,1,49,7,3
20.39,23.66,501.0,1,50,7,3
20.39,23.7,507.0,1,51,7,3
20.39,23.7,518.0,1,52,7,3
20.44,23.8175,520.0,1,53,7,3
20.5,23.89,523.67,1,53,7,3
20.5,23.978,525.2,1,54,7,3
20.5,24.03333,531.33,1,56,7,3
20.5,24.1,538.0,1,57,7,3
20.5,24.1,536.4,1,58,7,3
20.5,24.1,538.33,1,59,7,3
20.5,24.18,541.0,1,59,7,3
20.52,24.236,549.6,1,0,8,3
20.5,24.32333,555.17,1,2,8,3
20.5,24.39,561.5,1,3,8,3
20.5,24.39,569.0,1,4,8,3
20.56,24.39,568.2,1,5,8,3
20.55,24.39,572.0,1,6,8,3
20.55,24.39,573.17,1,6,8,3
20.58,24.39,583.0,1,8,8,3
20.6,24.39,585.0,1,9,8,3
20.67,24.39,584.67,1,10,8,3
20.7,24.37,584.8,1,10,8,3
20.7,24.39,591.4,1,12,8,3
20.7,24.39,594.33,1,12,8,3
20.7,24.39,600.5,1,13,8,3
20.74,24.39,601.4,1,15,8,3
20.73,24.39,606.0,1,16,8,3
20.7,24.5,608.75,1,17,8,3
20.75,24.5,616.8,1,18,8,3
20.79,24.5,624.2,1,19,8,3
20.77,24.52,625.6,1,19,8,3
20.77,24.6,628.75,1,21,8,3
20.75,24.66,635.2,1,22,8,3
20.77,24.7,640.8,1,23,8,3
20.79,24.7,642.4,1,23,8,3
20.79,24.7,643.25,1,25,8,3
20.79,24.736,643.6,1,25,8,3
20.79,24.79,645.25,1,26,8,3
20.78,24.79,652.67,1,28,8,3
20.79,24.79,658.0,1,29,8,3
20.79,24.79,665.5,1,30,8,3
20.79,24.79,666.33,1,31,8,3
20.79,24.79,666.5,1,31,8,3
20.79,24.79,668.2,1,32,8,3
20.79,24.79,668.0,1,34,8,3
20.79,24.79,672.67,1,35,8,3
20.79,24.79,672.75,1,36,8,3
20.79,24.79,679.2,1,37,8,3
20.82,24.815,683.5,1,38,8,3
20.79,24.79,688.5,1,38,8,3
20.84,24.84,686.0,1,39,8,3
20.79,24.79,689.75,1,41,8,3
20.89,24.89,700.0,1,42,8,3
20.83,24.83,697.6,1,43,8,3
20.87,24.87,695.8,1,44,8,3
20.89,24.87333,697.33,1,44,8,3
20.89,24.89,701.25,1,45,8,3
20.87,24.84,700.67,1,47,8,3
20.87,24.775,694.83,1,48,8,3
20.89,24.84,709.75,1,49,8,3
20.89,24.85667,715.0,1,50,8,3
20.89,24.82333,715.83,1,51,8,3
20.89,24.79,713.8,1,51,8,3
20.93,24.79,709.0,1,53,8,3
20.89,24.85,716.2,1,54,8,3
20.89,24.89,716.17,1,55,8,3
20.89,24.945,725.0,1,55,8,3
20.89,24.9175,725.0,1,57,8,3
20.89,24.978,727.6,1,57,8,3
20.89,25.0,729.4,1,58,8,3
20.89,25.0,730.8,1,0,9,3
20.89,25.0,731.2,1,1,9,3
20.92,25.0,736.25,1,2,9,3
20.98,25.0,741.0,1,3,9,3
21.0,24.96333,742.33,1,4,9,3
21.0,24.912,742.4,1,4,9,3
21.02,24.89,746.75,1,6,9,3
21.08,24.89,745.0,1,7,9,3
21.1,24.89,742.0,1,8,9,3
21.1,24.89,740.8,1,8,9,3
21.13,24.82333,747.33,0,10,9,3
21.17,24.85833,745.5,0,10,9,3
21.2,25.16333,752.67,1,11,9,3
21.18,25.04042,751.5,1,13,9,3
21.15,24.9175,750.33,1,14,9,3
21.18,25.19833,754.33,1,15,9,3
21.2,25.34,765.75,1,16,9,3
21.2,25.3925,782.0,1,16,9,3
21.23,25.445,786.67,1,17,9,3
21.25,25.578,792.0,1,19,9,3
21.2,25.76333,800.33,1,20,9,3
21.2,25.89,804.33,1,21,9,3
21.2,26.05,815.2,1,22,9,3
21.2,26.1,829.75,1,23,9,3
21.2,26.15714,837.17,1,23,9,3
21.2,26.245,849.0,1,24,9,3
21.2,26.29,853.5,1,26,9,3
21.22,26.31,863.4,1,27,9,3
21.24,26.412,864.4,1,28,9,3
21.23,26.49833,871.83,1,29,9,3
21.22,26.525,872.25,1,29,9,3
21.24,26.58333,876.67,1,30,9,3
21.26,26.56667,890.33,1,32,9,3
21.29,26.68333,895.17,1,33,9,3
21.29,26.76,901.0,1,34,9,3
21.29,26.79,910.25,1,35,9,3
21.32,26.7675,918.5,1,36,9,3
21.31,26.79,923.17,1,36,9,3
21.31,26.79,926.75,1,38,9,3
21.36,26.79,925.5,1,39,9,3
21.31,26.83,927.6,1,40,9,3
21.29,26.89,935.0,1,40,9,3
21.35,26.934,932.0,1,42,9,3
21.34,26.945,935.75,1,42,9,3
21.32,27.0,946.75,1,43,9,3
21.39,27.0,952.0,1,45,9,3
21.39,27.1,959.33,1,46,9,3
21.39,27.08,967.0,1,47,9,3
21.39,27.1,969.0,1,48,9,3
21.42,27.22,982.5,1,49,9,3
21.43,27.23,983.0,1,49,9,3
21.41,27.272,985.4,1,51,9,3
21.46,27.33,996.2,1,52,9,3
21.48,27.35667,1004.5,1,53,9,3
21.5,27.312,1004.4,1,53,9,3
21.5,27.315,1009.25,1,55,9,3
21.54,27.718,1019.0,1,55,9,3
21.55,27.5,1034.25,1,56,9,3
21.6,27.46333,1035.33,1,58,9,3
21.6,27.46333,1031.0,1,59,9,3
21.6,27.4725,1028.25,1,0,10,3
21.6,27.456,1030.0,1,1,10,3
21.6,27.5,1032.25,1,1,10,3
21.6,27.6,1033.5,1,2,10,3
21.6,27.54,1045.0,1,4,10,3
21.6,27.525,1040.25,1,5,10,3
21.6,27.56667,1044.0,1,6,10,3
21.62,27.625,1041.25,1,7,10,3
21.64,27.716,1045.8,1,8,10,3
21.66,27.83,1054.2,1,8,10,3
21.68,27.84,1054.8,1,9,10,3
21.65,27.84,1069.8,1,11,10,3
21.7,27.84,1073.67,1,12,10,3
21.7,27.912,1073.4,1,13,10,3
21.7,28.0725,1076.75,1,14,10,3
21.7,27.9675,1086.75,1,14,10,3
21.7,27.89333,1086.67,1,15,10,3
21.7,27.945,1078.83,1,17,10,3
21.7,27.912,1077.6,1,18,10,3
21.7,27.9725,1080.5,1,19,10,3
21.7,27.9175,1088.75,1,20,10,3
21.7,27.89,1083.67,1,21,10,3
21.7,27.85667,1076.17,1,21,10,3
21.7,27.934,1079.4,1,23,10,3
21.7,28.1,1088.0,1,24,10,3
21.7,27.90833,1092.5,1,25,10,3
21.7,27.96167,1094.67,1,25,10,3
21.72,27.974,1091.4,1,27,10,3
21.7,28.1,1101.67,1,27,10,3
21.79,28.06667,1111.0,1,28,10,3
21.72,28.1,1119.4,1,30,10,3
21.76,28.08333,1122.5,1,31,10,3
21.77,28.125,1127.5,1,32,10,3
21.73,28.13333,1131.0,1,33,10,3
21.78,28.05,1127.83,1,34,10,3
21.78,28.08571,1128.86,1,34,10,3
21.79,28.125,1123.5,1,36,10,3
21.79,28.158,1127.8,1,37,10,3
21.79,28.26,1148.67,1,38,10,3
21.84,28.1,1151.5,1,38,10,3
21.82,28.13333,1142.33,1,40,10,3
21.87,28.252,1142.0,1,40,10,3
21.89,28.18333,1146.0,1,41,10,3
21.89,28.254,1142.2,1,43,10,3
21.89,28.29,1159.8,1,44,10,3
21.89,28.31,1168.0,1,45,10,3
21.89,28.37571,1181.14,1,46,10,3
21.89,28.39,1180.0,1,46,10,3
21.89,28.37571,1183.71,1,47,10,3
21.89,28.30667,1189.67,1,49,10,3
21.89,28.315,1190.0,1,50,10,3
21.89,28.31,1178.8,1,51,10,3
21.89,28.365,1173.0,1,52,10,3
21.91,28.37,1170.6,1,53,10,3
21.89,28.39,1178.6,1,53,10,3
21.89,28.445,1193.5,1,54,10,3
21.89,28.445,1201.5,1,56,10,3
21.89,28.5,1189.67,1,57,10,3
21.89,28.33,1190.4,1,58,10,3
21.91,28.30833,1172.67,1,59,10,3
21.94,28.29,1177.75,1,59,10,3
21.93,28.29,1184.8,1,0,11,3
22.0,28.29,1188.25,1,2,11,3
21.98,28.29,1189.5,1,3,11,3
21.94,28.29,1191.5,1,4,11,3
21.98,28.29,1193.0,1,5,11,3
22.0,28.29,1190.0,1,6,11,3
22.0,28.29,1198.5,1,6,11,3
22.0,28.2,1198.0,1,8,11,3
22.0,28.218,1194.2,1,9,11,3
22.0,28.2225,1185.0,1,10,11,3
22.0,28.2675,1194.0,1,10,11,3
22.02,28.2575,1193.12,1,12,11,3
22.06,28.274,1190.4,1,12,11,3
22.05,28.34,1192.25,1,13,11,3
22.1,28.39,1200.5,1,15,11,3
22.08,28.37,1198.6,1,16,11,3
22.1,28.39,1197.0,1,17,11,3
22.1,28.365,1197.5,1,18,11,3
22.06,28.35,1203.0,1,19,11,3
22.1,28.39,1206.5,1,19,11,3
22.08,28.35833,1207.17,1,21,11,3
22.1,28.39,1213.0,1,22,11,3
22.1,28.35667,1211.5,1,23,11,3
22.1,28.372,1208.2,1,23,11,3
22.1,28.2,1209.25,1,25,11,3
22.1,28.2,1201.67,1,25,11,3
22.15,28.1,1189.75,1,26,11,3
22.1,28.2,1191.0,1,28,11,3
22.12,28.06667,1192.17,1,29,11,3
22.17,28.0,1184.33,1,30,11,3
22.18,28.06,1176.4,1,31,11,3
22.13,28.0,1175.67,1,31,11,3
22.16,27.956,1173.8,1,32,11,3
22.2,27.9175,1170.75,1,34,11,3
22.18,27.945,1170.25,1,35,11,3
22.18,27.80667,1168.0,1,36,11,3
22.2,27.82333,1160.83,1,37,11,3
22.2,27.79,1161.0,1,38,11,3
22.2,27.79,1166.0,1,38,11,3
22.2,27.772,1164.4,1,39,11,3
22.2,27.7225,1157.75,1,41,11,3
22.2,27.772,1148.6,1,42,11,3
22.2,27.7225,1153.75,1,43,11,3
22.2,27.7,1152.4,1,44,11,3
22.18,27.7,1147.25,1,44,11,3
22.2,27.7,1147.5,1,45,11,3
22.2,27.7,1144.0,1,47,11,3
22.2,27.64286,1137.86,0,48,11,3
22.2,27.7,1133.0,1,49,11,3
22.2,27.6,1121.2,1,50,11,3
22.2,27.51667,1110.83,1,51,11,3
22.2,27.5,1093.25,1,51,11,3
22.2,27.54,1093.2,1,53,11,3
22.2,27.56667,1102.5,1,54,11,3
22.2,27.52,1104.4,1,55,11,3
22.2,27.58,1101.75,1,55,11,3
22.2,27.6,1098.75,1,57,11,3
22.2,27.56,1092.4,1,57,11,3
22.2,27.5,1094.0,1,58,11,3
22.25,27.56,1092.4,1,0,12,3
22.22,27.575,1081.67,1,1,12,3
22.24,27.58333,1077.0,1,2,12,3
22.25,27.54,1074.4,1,3,12,3
22.29,27.55,1072.25,1,4,12,3
22.29,27.5,1070.4,1,4,12,3
22.27,27.5,1071.0,1,6,12,3
22.29,27.48167,1078.17,1,7,12,3
22.29,27.5,1071.75,1,8,12,3
22.29,27.445,1066.83,1,8,12,3
22.29,27.456,1068.4,1,10,12,3
22.29,27.37,1064.2,1,10,12,3
22.29,27.35667,1060.33,1,11,12,3
22.31,27.39,1061.5,1,13,12,3
22.33,27.37,1057.0,1,14,12,3
22.35,27.33,1057.8,1,15,12,3
22.39,27.29,1065.0,1,16,12,3
22.39,27.29,1064.2,1,16,12,3
22.39,27.254,1061.8,1,17,12,3
22.39,27.29,1064.0,0,19,12,3
22.39,27.2675,1065.25,0,20,12,3
22.39,27.2,1050.5,0,21,12,3
22.39,27.14,1045.2,1,22,12,3
22.43,27.04,1049.6,1,23,12,3
22.43,27.03333,1041.33,1,23,12,3
22.43,27.03333,1038.0,1,24,12,3
22.43,26.98167,1035.17,1,26,12,3
22.5,27.0,1040.0,1,27,12,3
22.5,27.0,1036.25,1,28,12,3
22.5,26.96333,1033.25,1,29,12,3
22.5,26.89,1037.0,1,29,12,3
22.58,26.81,1031.2,1,30,12,3
22.58,26.79,1033.0,1,32,12,3
22.6,26.79,1032.25,1,33,12,3
22.6,26.79,1030.17,1,34,12,3
22.6,26.7225,1033.0,1,35,12,3
22.67,26.71333,1030.33,1,36,12,3
22.68,26.675,1028.5,1,36,12,3
22.7,26.7,1020.4,1,38,12,3
22.7,26.68333,1023.67,1,39,12,3
22.72,26.6,1021.25,1,40,12,3
22.74,26.6,1014.75,1,40,12,3
22.74,26.55,1017.0,1,42,12,3
22.79,26.51667,1014.17,1,42,12,3
22.79,26.6,1022.5,1,43,12,3
22.79,26.525,1027.25,1,45,12,3
22.84,26.5,1022.0,1,46,12,3
22.87,26.456,1019.0,1,47,12,3
22.89,26.445,1020.75,1,48,12,3
22.89,26.39,1015.5,1,49,12,3
22.91,26.39,1016.0,1,49,12,3
22.96,26.39,1011.0,1,51,12,3
22.96,26.29,1018.67,1,52,12,3
23.0,26.29,1006.33,1,53,12,3
22.96,26.236,1008.2,1,53,12,3
23.0,26.2,1009.33,1,55,12,3
23.0,26.2,1006.17,1,55,12,3
23.02,26.16,1004.4,1,56,12,3
23.02,26.125,999.75,1,58,12,3
23.05,26.08333,994.17,1,59,12,3
23.1,26.0,992.5,1,0,13,3
23.1,26.0,995.67,1,1,13,3
23.1,26.0,994.0,1,1,13,3
23.14,26.0,990.2,1,2,13,3
23.18,26.0,993.4,1,4,13,3
23.2,26.0,998.5,1,5,13,3
23.2,26.0,997.25,1,6,13,3
23.2,25.945,992.5,1,7,13,3
