Temperature,Humidity,CO2,HumidityRatio,Occupancy,Hour,Minute,Day
20.68,22.27,451.0,0.00335,0,23,31,2
20.67,22.26,450.25,0.00335,0,23,32,2
20.62,22.22,449.75,0.00333,0,23,34,2
20.68,22.27,452.0,0.00335,0,23,35,2
20.65,22.24,452.5,0.00334,0,23,36,2
20.64,22.24,454.0,0.00334,0,23,37,2
20.63,22.26,453.0,0.00334,0,23,38,2
20.7,22.29,454.0,0.00336,0,23,38,2
20.68,22.27,450.0,0.00335,0,23,39,2
20.62,22.24,451.75,0.00334,0,23,41,2
20.68,22.27,450.25,0.00335,0,23,42,2
20.62,22.22,445.0,0.00333,0,23,43,2
20.65,22.27,446.25,0.00335,0,23,44,2
20.67,22.26,450.67,0.00335,0,23,44,2
20.64,22.24,453.6,0.00334,0,23,45,2
20.63,22.23,450.33,0.00334,0,23,47,2
20.65,22.24,445.5,0.00334,0,23,48,2
20.65,22.24,443.0,0.00334,0,23,49,2
20.65,22.24,449.25,0.00334,0,23,50,2
20.63,22.23,454.67,0.00334,0,23,51,2
20.65,22.24,449.0,0.00334,0,23,51,2
20.62,22.22,448.5,0.00333,0,23,53,2
20.6,22.2,449.6,0.00333,0,23,54,2
20.6,22.2,454.0,0.00333,0,23,55,2
20.6,22.22,451.25,0.00333,0,23,55,2
20.6,22.2,449.33,0.00333,0,23,57,2
20.6,22.2,446.0,0.00333,0,23,57,2
20.6,22.22,445.75,0.00333,0,23,58,2
20.6,22.2,451.5,0.00333,0,0,0,3
20.6,22.2,455.25,0.00333,0,0,1,3
20.6,22.2,455.25,0.00333,0,0,2,3
20.63,22.23,451.67,0.00334,0,0,3,3
20.6,22.2,451.0,0.00333,0,0,4,3
20.6,22.2,448.75,0.00333,0,0,4,3
20.6,22.2,445.75,0.00333,0,0,6,3
20.6,22.2,444.75,0.00333,0,0,7,3
20.6,22.2,446.33,0.00333,0,0,8,3
20.6,22.2,450.0,0.00333,0,0,8,3
20.58,22.22,446.5,0.00332,0,0,10,3
20.6,22.22,446.5,0.00333,0,0,10,3
20.58,22.27,447.75,0.00333,0,0,11,3
20.58,22.25,449.6,0.00333,0,0,13,3
20.6,22.23,451.67,0.00333,0,0,14,3
20.6,22.26,450.0,0.00333,0,0,15,3
20.6,22.2,449.25,0.00333,0,0,16,3
20.58,22.2,449.75,0.00332,0,0,16,3
20.55,22.27,453.75,0.00333,0,0,17,3
20.6,22.2,453.0,0.00333,0,0,19,3
20.6,22.2,450.5,0.00333,0,0,20,3
20.57,22.23,447.0,0.00332,0,0,21,3
20.58,22.27,443.75,0.00333,0,0,22,3
20.6,22.2,444.25,0.00333,0,0,23,3
20.6,22.27,451.5,0.00334,0,0,23,3
20.6,22.22,448.4,0.00333,0,0,24,3
20.6,22.2,449.0,0.00333,0,0,26,3
20.6,22.26,449.33,0.00333,0,0,27,3
20.6,22.2,446.25,0.00333,0,0,28,3
20.6,22.2,446.6,0.00333,0,0,29,3
20.6,22.2,447.67,0.00333,0,0,29,3
20.6,22.2,447.0,0.00333,0,0,30,3
20.6,22.2,446.75,0.00333,0,0,32,3
20.6,22.2,449.33,0.00333,0,0,33,3
20.58,22.2,451.2,0.00332,0,0,34,3
20.6,22.2,454.0,0.00333,0,0,35,3
20.6,22.2,451.0,0.00333,0,0,36,3
20.6,22.2,450.25,0.00333,0,0,36,3
20.6,22.22,450.0,0.00333,0,0,38,3
20.6,22.22,449.0,0.00333,0,0,39,3
20.6,22.2,446.0,0.00333,0,0,40,3
20.58,22.22,443.2,0.00332,0,0,40,3
20.57,22.26,443.33,0.00333,0,0,42,3
20.6,22.2,448.0,0.00333,0,0,42,3
20.6,22.27,454.0,0.00334,0,0,43,3
20.6,22.29,451.5,0.00334,0,0,45,3
20.6,22.29,451.33,0.00334,0,0,46,3
20.55,22.29,447.0,0.00333,0,0,47,3
20.55,22.29,448.5,0.00333,0,0,48,3
20.52,22.22,450.5,0.00331,0,0,49,3
20.58,22.29,446.5,0.00333,0,0,49,3
20.6,22.29,447.33,0.00334,0,0,51,3
20.58,22.29,453.5,0.00333,0,0,52,3
20.57,22.29,451.33,0.00333,0,0,53,3
20.58,22.25,449.4,0.00333,0,0,53,3
20.53,22.26,453.67,0.00332,0,0,55,3
20.58,22.2,448.25,0.00332,0,0,55,3
20.58,22.29,452.0,0.00333,0,0,56,3
20.52,22.27,452.67,0.00332,0,0,58,3
20.6,22.2,454.67,0.00333,0,0,59,3
20.6,22.25,453.2,0.00333,0,1,0,3
20.56,22.29,447.6,0.00333,0,1,1,3
20.6,22.29,447.67,0.00334,0,1,1,3
20.55,22.29,448.0,0.00333,0,1,2,3
20.55,22.29,451.0,0.00333,0,1,4,3
20.6,22.29,451.0,0.00334,0,1,5,3
20.52,22.27,451.0,0.00332,0,1,6,3
20.52,22.29,449.75,0.00332,0,1,7,3
20.52,22.29,453.0,0.00332,0,1,8,3
20.5,22.27,453.5,0.00331,0,1,8,3
20.5,22.29,452.33,0.00332,0,1,9,3
20.52,22.29,452.0,0.00332,0,1,11,3
20.6,22.26,450.67,0.00333,0,1,12,3
20.5,22.2,449.5,0.0033,0,1,13,3
20.6,22.22,449.75,0.00333,0,1,14,3
20.56,22.2,449.0,0.00332,0,1,14,3
20.6,22.2,451.33,0.00333,0,1,15,3
20.57,22.2,449.0,0.00332,0,1,17,3
20.57,22.2,448.0,0.00332,0,1,18,3
20.58,22.2,443.25,0.00332,0,1,19,3
20.55,22.24,446.5,0.00332,0,1,20,3
20.6,22.24,448.75,0.00333,0,1,21,3
20.6,22.22,451.0,0.00333,0,1,21,3
20.6,22.2,451.5,0.00333,0,1,23,3
20.57,22.2,455.0,0.00332,0,1,24,3
20.6,22.2,451.6,0.00333,0,1,25,3
20.6,22.2,452.67,0.00333,0,1,25,3
20.6,22.14,448.2,0.00332,0,1,27,3
20.6,22.12,445.75,0.00331,0,1,27,3
20.6,22.1,446.67,0.00331,0,1,28,3
20.6,22.1,446.33,0.00331,0,1,30,3
20.6,22.12,444.75,0.00331,0,1,31,3
20.6,22.1,444.5,0.00331,0,1,32,3
20.58,22.14,446.0,0.00331,0,1,33,3
20.57,22.13,443.33,0.00331,0,1,34,3
20.6,22.1,447.0,0.00331,0,1,34,3
20.57,22.1,446.0,0.0033,0,1,36,3
20.6,22.15,445.25,0.00332,0,1,37,3
20.58,22.12,442.0,0.00331,0,1,38,3
20.58,22.1,443.0,0.00331,0,1,38,3
20.6,22.1,443.0,0.00331,0,1,40,3
20.6,22.1,446.33,0.00331,0,1,40,3
20.6,22.13,449.0,0.00332,0,1,41,3
20.6,22.12,445.25,0.00331,0,1,43,3
20.6,22.1,441.25,0.00331,0,1,44,3
20.58,22.18,441.75,0.00332,0,1,45,3
20.58,22.18,441.5,0.00332,0,1,46,3
20.6,22.13,445.0,0.00332,0,1,46,3
20.58,22.12,446.0,0.00331,0,1,47,3
20.55,22.2,442.5,0.00331,0,1,49,3
20.57,22.2,445.0,0.00332,0,1,50,3
20.52,22.2,443.5,0.00331,0,1,51,3
20.56,22.2,443.0,0.00332,0,1,52,3
20.6,22.2,444.33,0.00333,0,1,53,3
20.53,22.2,443.67,0.00331,0,1,53,3
20.58,22.2,443.4,0.00332,0,1,54,3
20.6,22.2,447.0,0.00333,0,1,56,3
20.6,22.2,446.25,0.00333,0,1,57,3
20.56,22.2,445.6,0.00332,0,1,58,3
20.55,22.2,448.5,0.00331,0,1,59,3
20.6,22.2,443.67,0.00333,0,1,59,3
20.58,22.2,444.4,0.00332,0,2,0,3
20.6,22.2,444.33,0.00333,0,2,2,3
20.58,22.2,443.5,0.00332,0,2,3,3
20.57,22.23,451.0,0.00332,0,2,4,3
20.58,22.27,444.5,0.00333,0,2,5,3
20.6,22.22,443.0,0.00333,0,2,6,3
20.53,22.2,445.67,0.00331,0,2,6,3
20.56,22.2,447.8,0.00332,0,2,8,3
20.6,22.2,445.0,0.00333,0,2,9,3
20.58,22.2,442.5,0.00332,0,2,10,3
20.52,22.24,446.75,0.00332,0,2,10,3
20.52,22.27,442.75,0.00332,0,2,12,3
20.5,22.29,441.33,0.00332,0,2,12,3
20.52,22.29,443.75,0.00332,0,2,13,3
20.5,22.29,441.25,0.00332,0,2,15,3
20.5,22.29,440.25,0.00332,0,2,16,3
20.5,22.29,441.5,0.00332,0,2,17,3
20.5,22.29,439.33,0.00332,0,2,18,3
20.5,22.29,439.0,0.00332,0,2,19,3
20.5,22.29,445.33,0.00332,0,2,19,3
20.5,22.29,443.5,0.00332,0,2,21,3
20.5,22.29,439.8,0.00332,0,2,22,3
20.5,22.29,438.25,0.00332,0,2,23,3
20.5,22.29,443.0,0.00332,0,2,23,3
20.5,22.29,440.75,0.00332,0,2,25,3
20.5,22.29,438.2,0.00332,0,2,25,3
20.5,22.29,441.33,0.00332,0,2,26,3
20.5,22.29,438.25,0.00332,0,2,28,3
20.5,22.29,436.5,0.00332,0,2,29,3
20.5,22.29,439.33,0.00332,0,2,30,3
20.5,22.29,439.75,0.00332,0,2,31,3
20.5,22.29,441.17,0.00332,0,2,32,3
20.5,22.29,441.67,0.00332,0,2,34,3
20.5,22.29,438.5,0.00332,0,2,35,3
20.5,22.29,439.75,0.00332,0,2,36,3
20.5,22.29,438.2,0.00332,0,2,37,3
20.5,22.29,438.67,0.00332,0,2,38,3
20.5,22.32,442.0,0.00332,0,2,38,3
20.5,22.39,447.75,0.00333,0,2,39,3
20.5,22.36,442.33,0.00333,0,2,41,3
20.5,22.36,442.25,0.00333,0,2,42,3
20.5,22.39,445.75,0.00333,0,2,43,3
20.5,22.36,441.5,0.00333,0,2,44,3
20.5,22.39,437.25,0.00333,0,2,44,3
20.5,22.39,439.0,0.00333,0,2,45,3
20.5,22.29,436.5,0.00332,0,2,47,3
20.5,22.32,432.5,0.00332,0,2,48,3
20.5,22.32,427.5,0.00332,0,2,49,3
20.5,22.32,437.5,0.00332,0,2,50,3
20.5,22.36,436.67,0.00333,0,2,51,3
20.5,22.39,435.0,0.00333,0,2,51,3
20.5,22.39,437.0,0.00333,0,2,53,3
20.5,22.39,438.67,0.00333,0,2,54,3
20.5,22.39,440.5,0.00333,0,2,55,3
20.5,22.34,442.75,0.00333,0,2,55,3
20.5,22.37,438.0,0.00333,0,2,57,3
20.5,22.39,436.25,0.00333,0,2,57,3
20.46,22.36,441.33,0.00332,0,2,58,3
20.5,22.39,441.0,0.00333,0,3,0,3
20.5,22.32,437.0,0.00332,0,3,1,3
20.5,22.37,435.2,0.00333,0,3,2,3
20.5,22.36,433.33,0.00333,0,3,3,3
20.5,22.39,435.0,0.00333,0,3,4,3
20.5,22.34,433.8,0.00333,0,3,4,3
20.5,22.39,435.33,0.00333,0,3,6,3
20.5,22.39,437.25,0.00333,0,3,7,3
20.5,22.39,434.4,0.00333,0,3,8,3
20.5,22.39,431.75,0.00333,0,3,8,3
20.5,22.39,437.33,0.00333,0,3,10,3
20.5,22.39,439.67,0.00333,0,3,10,3
20.48,22.37,435.6,0.00333,0,3,11,3
20.46,22.35,433.0,0.00332,0,3,13,3
20.48,22.39,432.6,0.00333,0,3,14,3
20.5,22.39,435.75,0.00333,0,3,15,3
20.43,22.32,436.0,0.00331,0,3,16,3
20.5,22.39,434.5,0.00333,0,3,16,3
20.48,22.39,435.4,0.00333,0,3,17,3
20.43,22.32,437.33,0.00331,0,3,19,3
20.42,22.39,430.75,0.00332,0,3,20,3
20.46,22.41,439.2,0.00333,0,3,21,3
20.47,22.39,441.5,0.00333,0,3,22,3
20.46,22.39,445.67,0.00333,0,3,23,3
20.5,22.39,443.25,0.00333,0,3,23,3
20.42,22.34,438.25,0.00331,0,3,24,3
20.46,22.46,437.0,0.00334,0,3,26,3
20.48,22.48,429.8,0.00334,0,3,27,3
20.5,22.46,431.2,0.00334,0,3,28,3
20.5,22.41,435.8,0.00334,0,3,29,3
20.47,22.39,435.75,0.00333,0,3,29,3
20.44,22.34,434.25,0.00331,0,3,30,3
20.5,22.43,434.6,0.00334,0,3,32,3
20.5,22.39,434.0,0.00333,0,3,33,3
20.5,22.39,433.5,0.00333,0,3,34,3
20.5,22.39,434.67,0.00333,0,3,35,3
20.5,22.39,437.5,0.00333,0,3,36,3
20.5,22.39,438.5,0.00333,0,3,36,3
20.5,22.43,436.67,0.00334,0,3,38,3
20.5,22.44,431.17,0.00334,0,3,39,3
20.5,22.39,436.0,0.00333,0,3,40,3
20.47,22.39,438.25,0.00333,0,3,40,3
20.5,22.46,439.0,0.00334,0,3,42,3
20.5,22.46,436.6,0.00334,0,3,42,3
20.5,22.39,432.67,0.00333,0,3,43,3
20.5,22.39,433.25,0.00333,0,3,45,3
20.47,22.39,433.5,0.00333,0,3,46,3
20.47,22.42,435.75,0.00333,0,3,47,3
20.5,22.5,436.0,0.00335,0,3,48,3
20.5,22.48,430.8,0.00335,0,3,49,3
20.43,22.41,435.4,0.00332,0,3,49,3
20.42,22.34,433.5,0.00331,0,3,51,3
20.39,22.39,429.75,0.00331,0,3,52,3
20.39,22.39,430.0,0.00331,0,3,53,3
20.39,22.39,433.0,0.00331,0,3,53,3
20.39,22.39,436.25,0.00331,0,3,55,3
20.39,22.39,433.5,0.00331,0,3,55,3
20.39,22.5,434.25,0.00333,0,3,56,3
20.39,22.46,430.33,0.00332,0,3,58,3
20.39,22.5,429.6,0.00333,0,3,59,3
20.39,22.5,433.5,0.00333,0,4,0,3
20.39,22.5,435.6,0.00333,0,4,1,3
20.39,22.5,434.67,0.00333,0,4,1,3
20.39,22.5,432.33,0.00333,0,4,2,3
20.39,22.5,438.0,0.00333,0,4,4,3
20.39,22.5,436.5,0.00333,0,4,5,3
20.39,22.5,440.75,0.00333,0,4,6,3
20.39,22.5,438.0,0.00333,0,4,7,3
20.39,22.5,434.75,0.00333,0,4,8,3
20.39,22.5,435.67,0.00333,0,4,9,3
20.39,22.5,434.0,0.00333,0,4,11,3
20.35,22.5,429.2,0.00332,0,4,12,3
20.39,22.5,431.5,0.00333,0,4,13,3
20.39,22.5,430.0,0.00333,0,4,14,3
20.39,22.5,434.0,0.00333,0,4,14,3
20.39,22.5,434.25,0.00333,0,4,15,3
20.39,22.5,432.4,0.00333,0,4,17,3
20.39,22.46,434.33,0.00332,0,4,18,3
20.39,22.5,436.4,0.00333,0,4,19,3
20.39,22.5,435.75,0.00333,0,4,20,3
20.39,22.5,435.2,0.00333,0,4,21,3
20.39,22.5,436.75,0.00333,0,4,21,3
20.39,22.5,438.25,0.00333,0,4,23,3
20.39,22.5,438.75,0.00333,0,4,24,3
20.39,22.47,437.5,0.00332,0,4,25,3
20.39,22.46,439.33,0.00332,0,4,25,3
20.39,22.5,437.5,0.00333,0,4,27,3
20.39,22.5,433.6,0.00333,0,4,27,3
20.39,22.5,431.33,0.00333,0,4,28,3
20.39,22.5,434.8,0.00333,0,4,30,3
20.39,22.46,433.33,0.00332,0,4,31,3
20.39,22.47,433.8,0.00332,0,4,32,3
20.39,22.5,436.5,0.00333,0,4,33,3
20.39,22.5,434.0,0.00333,0,4,34,3
20.39,22.47,433.75,0.00332,0,4,34,3
20.39,22.44,435.5,0.00332,0,4,36,3
20.39,22.43,434.33,0.00332,0,4,37,3
20.39,22.5,431.75,0.00333,0,4,38,3
20.39,22.5,431.5,0.00333,0,4,38,3
20.39,22.5,432.5,0.00333,0,4,40,3
20.39,22.46,435.4,0.00332,0,4,40,3
20.39,22.5,436.67,0.00333,0,4,41,3
20.39,22.5,432.6,0.00333,0,4,43,3
20.39,22.46,433.0,0.00332,0,4,44,3
20.39,22.44,431.5,0.00332,0,4,45,3
20.39,22.5,431.8,0.00333,0,4,46,3
20.39,22.5,439.67,0.00333,0,4,46,3
20.39,22.5,436.67,0.00333,0,4,47,3
20.39,22.5,439.0,0.00333,0,4,49,3
20.39,22.5,436.25,0.00333,0,4,50,3
20.39,22.5,435.8,0.00333,0,4,51,3
20.39,22.43,438.33,0.00332,0,4,52,3
20.39,22.47,436.0,0.00332,0,4,53,3
20.39,22.5,433.67,0.00333,0,4,53,3
20.39,22.5,432.25,0.00333,0,4,54,3
20.39,22.5,433.5,0.00333,0,4,56,3
20.39,22.5,436.25,0.00333,0,4,57,3
20.39,22.5,435.0,0.00333,0,4,58,3
20.39,22.5,433.75,0.00333,0,4,59,3
20.39,22.5,440.67,0.00333,0,4,59,3
20.39,22.5,441.2,0.00333,0,5,0,3
20.39,22.5,435.25,0.00333,0,5,2,3
20.39,22.5,437.25,0.00333,0,5,3,3
20.39,22.5,435.5,0.00333,0,5,4,3
20.39,22.5,439.75,0.00333,0,5,5,3
20.39,22.5,438.0,0.00333,0,5,6,3
20.39,22.5,435.25,0.00333,0,5,6,3
20.39,22.5,434.2,0.00333,0,5,8,3
20.39,22.5,435.0,0.00333,0,5,9,3
20.36,22.5,436.5,0.00332,0,5,10,3
20.39,22.5,434.0,0.00333,0,5,10,3
20.39,22.5,435.25,0.00333,0,5,12,3
20.39,22.5,432.75,0.00333,0,5,12,3
20.39,22.5,432.0,0.00333,0,5,13,3
20.39,22.5,432.0,0.00333,0,5,15,3
20.39,22.5,431.5,0.00333,0,5,16,3
20.39,22.5,435.0,0.00333,0,5,17,3
20.39,22.5,437.67,0.00333,0,5,18,3
20.39,22.5,437.33,0.00333,0,5,19,3
20.36,22.5,438.0,0.00332,0,5,19,3
20.36,22.5,434.25,0.00332,0,5,21,3
20.34,22.58,435.75,0.00333,0,5,22,3
20.32,22.6,433.25,0.00333,0,5,23,3
20.32,22.6,434.75,0.00333,0,5,23,3
20.36,22.6,439.0,0.00333,0,5,25,3
20.34,22.6,439.25,0.00333,0,5,25,3
20.36,22.58,438.5,0.00333,0,5,26,3
20.29,22.6,437.6,0.00332,0,5,28,3
20.29,22.6,434.5,0.00332,0,5,29,3
20.29,22.6,435.5,0.00332,0,5,30,3
20.32,22.6,436.0,0.00333,0,5,31,3
20.29,22.6,435.2,0.00332,0,5,31,3
20.32,22.6,433.67,0.00333,0,5,32,3
20.29,22.6,434.25,0.00332,0,5,34,3
20.29,22.62,440.5,0.00332,0,5,35,3
20.29,22.63,440.67,0.00333,0,5,36,3
20.29,22.68,438.0,0.00333,0,5,37,3
20.29,22.7,433.8,0.00334,0,5,38,3
20.29,22.7,435.0,0.00334,0,5,38,3
20.29,22.7,434.75,0.00334,0,5,39,3
20.29,22.7,437.33,0.00334,0,5,41,3
20.29,22.7,439.5,0.00334,0,5,42,3
20.29,22.65,432.75,0.00333,0,5,43,3
20.29,22.6,435.0,0.00332,0,5,44,3
20.29,22.7,436.5,0.00334,0,5,44,3
20.29,22.68,434.67,0.00333,0,5,45,3
20.29,22.7,436.0,0.00334,0,5,47,3
20.29,22.7,441.5,0.00334,0,5,48,3
20.29,22.7,436.0,0.00334,0,5,49,3
20.29,22.68,435.75,0.00333,0,5,50,3
20.29,22.65,431.0,0.00333,0,5,51,3
20.29,22.7,434.0,0.00334,0,5,51,3
20.29,22.7,436.0,0.00334,0,5,53,3
20.29,22.7,436.5,0.00334,0,5,54,3
20.29,22.7,436.5,0.00334,0,5,55,3
20.29,22.7,436.25,0.00334,0,5,55,3
20.29,22.7,437.67,0.00334,0,5,57,3
20.29,22.7,432.25,0.00334,0,5,57,3
20.29,22.7,429.33,0.00334,0,5,58,3
20.29,22.7,432.25,0.00334,0,6,0,3
20.27,22.68,437.0,0.00333,0,6,1,3
20.26,22.67,433.33,0.00332,0,6,2,3
20.29,22.7,427.6,0.00334,0,6,3,3
20.29,22.7,436.0,0.00334,0,6,4,3
20.29,22.7,436.33,0.00334,0,6,4,3
20.29,22.7,435.25,0.00334,0,6,6,3
20.29,22.7,436.25,0.00334,0,6,7,3
20.29,22.7,434.25,0.00334,0,6,8,3
20.29,22.72,436.0,0.00334,0,6,8,3
20.27,22.7,434.5,0.00333,0,6,10,3
20.26,22.76,435.67,0.00334,0,6,10,3
20.29,22.7,433.0,0.00334,0,6,11,3
20.29,22.7,428.25,0.00334,0,6,13,3
20.29,22.7,434.2,0.00334,0,6,14,3
20.27,22.68,437.0,0.00333,0,6,15,3
20.27,22.72,433.67,0.00333,0,6,16,3
20.29,22.76,434.0,0.00334,0,6,16,3
20.29,22.77,439.6,0.00335,0,6,17,3
20.29,22.79,435.67,0.00335,0,6,19,3
20.29,22.77,431.0,0.00335,0,6,20,3
20.29,22.76,433.33,0.00334,0,6,21,3
20.29,22.7,434.5,0.00334,0,6,22,3
20.29,22.7,435.0,0.00334,0,6,23,3
20.29,22.7,437.75,0.00334,0,6,23,3
20.29,22.79,438.33,0.00335,0,6,24,3
20.29,22.72,438.0,0.00334,0,6,26,3
20.29,22.7,431.75,0.00334,0,6,27,3
20.29,22.77,432.75,0.00335,0,6,28,3
20.29,22.72,431.25,0.00334,0,6,29,3
20.29,22.7,437.25,0.00334,0,6,29,3
20.32,22.7,434.33,0.00334,0,6,30,3
20.36,22.7,429.5,0.00335,0,6,32,3
20.39,22.7,430.0,0.00336,0,6,33,3
20.39,22.7,434.0,0.00336,0,6,34,3
20.39,22.7,437.75,0.00336,0,6,35,3
20.39,22.7,434.67,0.00336,0,6,36,3
20.39,22.7,431.75,0.00336,0,6,36,3
20.39,22.65,437.5,0.00335,0,6,38,3
20.39,22.68,433.8,0.00335,0,6,39,3
20.39,22.7,435.8,0.00336,0,6,40,3
20.39,22.7,437.67,0.00336,0,6,40,3
20.39,22.7,434.25,0.00336,0,6,42,3
20.39,22.68,433.0,0.00335,0,6,42,3
20.39,22.7,436.25,0.00336,0,6,43,3
20.37,22.7,436.8,0.00335,0,6,45,3
20.32,22.7,438.0,0.00334,0,6,46,3
20.29,22.72,438.75,0.00334,0,6,47,3
20.29,22.74,439.5,0.00334,0,6,48,3
20.29,22.79,441.25,0.00335,0,6,49,3
20.29,22.79,432.0,0.00335,0,6,49,3
20.29,22.79,431.67,0.00335,0,6,51,3
20.29,22.79,435.0,0.00335,0,6,52,3
20.29,22.79,435.75,0.00335,0,6,53,3
20.26,22.79,436.33,0.00334,0,6,53,3
20.29,22.84,436.0,0.00336,0,6,55,3
20.27,22.84,439.25,0.00335,0,6,55,3
20.24,22.82,435.0,0.00334,0,6,56,3
20.24,22.83,431.4,0.00334,0,6,58,3
20.29,22.89,435.33,0.00336,0,6,59,3
20.2,22.79,439.67,0.00333,0,7,0,3
20.22,22.81,431.4,0.00334,0,7,1,3
20.24,22.84,431.0,0.00335,0,7,1,3
20.2,22.79,431.75,0.00333,0,7,2,3
20.24,22.84,437.75,0.00335,0,7,4,3
20.27,22.86,436.75,0.00336,0,7,5,3
20.2,22.79,432.0,0.00333,0,7,6,3
20.22,22.82,433.25,0.00334,0,7,7,3
20.2,22.79,434.5,0.00333,0,7,8,3
20.2,22.79,436.5,0.00333,0,7,8,3
20.22,22.82,438.25,0.00334,0,7,9,3
20.2,22.79,439.0,0.00333,0,7,11,3
20.2,22.82,441.2,0.00333,0,7,12,3
20.22,22.87,435.25,0.00335,0,7,13,3
20.2,22.89,433.75,0.00335,0,7,14,3
20.2,22.89,439.25,0.00335,0,7,14,3
20.2,22.89,442.0,0.00335,0,7,15,3
20.2,22.89,445.33,0.00335,0,7,17,3
20.2,22.89,440.6,0.00335,0,7,18,3
20.2,22.89,440.67,0.00335,0,7,19,3
20.24,22.83,440.2,0.00334,0,7,20,3
20.29,22.84,439.5,0.00336,0,7,21,3
20.29,22.79,441.67,0.00335,0,7,21,3
20.29,22.79,440.5,0.00335,0,7,23,3
20.29,22.79,437.0,0.00335,0,7,24,3
20.29,22.79,439.0,0.00335,0,7,25,3
20.29,22.79,438.5,0.00335,0,7,25,3
20.29,22.79,438.5,0.00335,0,7,27,3
20.32,22.79,440.25,0.00335,0,7,27,3
20.36,22.7,445.0,0.00335,0,7,28,3
20.34,22.74,442.75,0.00335,0,7,30,3
20.34,22.72,439.75,0.00335,0,7,31,3
20.32,22.77,434.5,0.00335,0,7,32,3
20.32,22.77,437.5,0.00335,0,7,33,3
20.29,22.79,440.0,0.00335,0,7,34,3
20.29,22.79,438.0,0.00335,0,7,34,3
20.29,22.79,441.6,0.00335,1,7,36,3
20.29,22.86,442.67,0.00336,1,7,37,3
20.29,22.96,445.6,0.00337,1,7,38,3
20.29,23.0,453.0,0.00338,0,7,38,3
20.32,23.1,459.25,0.0034,0,7,40,3
20.29,23.2,470.4,0.00341,0,7,40,3
20.31,23.2,466.0,0.00341,0,7,41,3
20.31,23.2,470.8,0.00341,1,7,43,3
20.33,23.2,476.6,0.00342,1,7,44,3
20.39,23.2,473.0,0.00343,1,7,45,3
20.36,23.24,473.0,0.00343,1,7,46,3
20.39,23.34,479.75,0.00345,1,7,46,3
20.39,23.43,494.2,0.00347,1,7,47,3
20.39,23.5,498.75,0.00348,1,7,49,3
20.39,23.66,501.0,0.0035,1,7,50,3
20.39,23.7,507.0,0.00351,1,7,51,3
20.39,23.7,518.0,0.00351,1,7,52,3
20.44,23.82,520.0,0.00353,1,7,53,3
20.5,23.89,523.67,0.00356,1,7,53,3
20.5,23.98,525.2,0.00357,1,7,54,3
20.5,24.03,531.33,0.00358,1,7,56,3
20.5,24.1,538.0,0.00359,1,7,57,3
20.5,24.1,536.4,0.00359,1,7,58,3
20.5,24.1,538.33,0.00359,1,7,59,3
20.5,24.18,541.0,0.0036,1,7,59,3
20.52,24.24,549.6,0.00361,1,8,0,3
20.5,24.32,555.17,0.00362,1,8,2,3
20.5,24.39,561.5,0.00363,1,8,3,3
20.5,24.39,569.0,0.00363,1,8,4,3
20.56,24.39,568.2,0.00365,1,8,5,3
20.55,24.39,572.0,0.00364,1,8,6,3
20.55,24.39,573.17,0.00364,1,8,6,3
20.58,24.39,583.0,0.00365,1,8,8,3
20.6,24.39,585.0,0.00366,1,8,9,3
20.67,24.39,584.67,0.00367,1,8,10,3
20.7,24.37,584.8,0.00367,1,8,10,3
20.7,24.39,591.4,0.00368,1,8,12,3
20.7,24.39,594.33,0.00368,1,8,12,3
20.7,24.39,600.5,0.00368,1,8,13,3
20.74,24.39,601.4,0.00369,1,8,15,3
20.73,24.39,606.0,0.00368,1,8,16,3
20.7,24.5,608.75,0.00369,1,8,17,3
20.75,24.5,616.8,0.00371,1,8,18,3
20.79,24.5,624.2,0.00372,1,8,19,3
20.77,24.52,625.6,0.00371,1,8,19,3
20.77,24.6,628.75,0.00373,1,8,21,3
20.75,24.66,635.2,0.00373,1,8,22,3
20.77,24.7,640.8,0.00374,1,8,23,3
20.79,24.7,642.4,0.00375,1,8,23,3
20.79,24.7,643.25,0.00375,1,8,25,3
20.79,24.74,643.6,0.00375,1,8,25,3
20.79,24.79,645.25,0.00376,1,8,26,3
20.78,24.79,652.67,0.00376,1,8,28,3
20.79,24.79,658.0,0.00376,1,8,29,3
20.79,24.79,665.5,0.00376,1,8,30,3
20.79,24.79,666.33,0.00376,1,8,31,3
20.79,24.79,666.5,0.00376,1,8,31,3
20.79,24.79,668.2,0.00376,1,8,32,3
20.79,24.79,668.0,0.00376,1,8,34,3
20.79,24.79,672.67,0.00376,1,8,35,3
20.79,24.79,672.75,0.00376,1,8,36,3
20.79,24.79,679.2,0.00376,1,8,37,3
20.82,24.82,683.5,0.00377,1,8,38,3
20.79,24.79,688.5,0.00376,1,8,38,3
20.84,24.84,686.0,0.00378,1,8,39,3
20.79,24.79,689.75,0.00376,1,8,41,3
20.89,24.89,700.0,0.0038,1,8,42,3
20.83,24.83,697.6,0.00377,1,8,43,3
20.87,24.87,695.8,0.00379,1,8,44,3
20.89,24.87,697.33,0.0038,1,8,44,3
20.89,24.89,701.25,0.0038,1,8,45,3
20.87,24.84,700.67,0.00379,1,8,47,3
20.87,24.78,694.83,0.00378,1,8,48,3
20.89,24.84,709.75,0.00379,1,8,49,3
20.89,24.86,715.0,0.00379,1,8,50,3
20.89,24.82,715.83,0.00379,1,8,51,3
